"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol"
"ENSG00000088727",66.8116197139631,0.258434251365213,0.278319430510716,0.92855267377842,0.353120957992556,0.65581133209432,"KIF9"
"ENSG00000088756",748.740014748429,-1.49316405356452,0.438862416477571,-3.40235116405972,0.000668087335915927,0.00749924013638391,"ARHGAP28"
"ENSG00000088766",404.97194401248,0.65800157448918,0.138010921201171,4.76775003573847,1.86294718889332e-06,4.88137286778362e-05,"CRLS1"
"ENSG00000088782",0,NA,NA,NA,NA,NA,"DEFB127"
"ENSG00000088808",139.598552162293,-0.351427174960015,0.290404798255202,-1.21012867924857,0.226229519890847,0.515274873779489,"PPP1R13B"
"ENSG00000088812",3026.16000504779,0.0480293224507759,0.129889587737644,0.369770381809105,0.711553585407527,0.89775844425554,"ATRN"
"ENSG00000088826",262.303750921952,-0.803300679251781,0.225337896655083,-3.56487164909224,0.000364034289060682,0.00462913459934847,"SMOX"
"ENSG00000088827",2.74960929991493,0.102609101808043,1.00139561688268,0.102466098391227,0.918386720745065,NA,"SIGLEC1"
"ENSG00000088832",4142.55503972854,0.131940346117536,0.0890916076885415,1.48095145593051,0.138619509774728,0.386406073068991,"FKBP1A"
"ENSG00000088833",996.202286912397,-0.236889520275117,0.0825736555610142,-2.86882685119927,0.00411997271126381,0.0329098031181912,"NSFL1C"
"ENSG00000088836",66.5131673178067,0.329610515876575,0.335728082156299,0.981778210984223,0.326209124790693,0.631843928754418,"SLC4A11"
"ENSG00000088854",1564.56322164098,0.329874220578467,0.0933852332140628,3.53240238552825,0.000411802226615875,0.00512468752842846,"DNAAF9"
"ENSG00000088876",356.59908024794,0.382981829435782,0.133696190514764,2.86456800273221,0.00417578483534293,0.0332504002793211,"ZNF343"
"ENSG00000088881",78.1038074875885,-0.136660243133224,0.391698129397525,-0.348891743096713,0.727170584217987,0.905255425497816,"EBF4"
"ENSG00000088882",61.6128619953728,-0.716790038920079,0.465490224011471,-1.5398605640801,0.123594345285923,0.361707509054165,"CPXM1"
"ENSG00000088888",2939.4519715176,0.617731810906386,0.0957830890430876,6.44927843816461,1.12383924390957e-10,7.73661152227746e-09,"MAVS"
"ENSG00000088899",230.619934951552,-0.00927901150579626,0.192305706890047,-0.0482513579854478,0.961515920069166,0.990260433675975,"LZTS3"
"ENSG00000088926",0,NA,NA,NA,NA,NA,"F11"
"ENSG00000088930",2723.23675312316,-0.0569164289764645,0.0895648672903912,-0.635477176468397,0.525117247611938,0.785871181349431,"XRN2"
"ENSG00000088970",654.703573642101,-0.15611612937686,0.205070191625671,-0.761281433148653,0.446488987932625,0.733213876593842,"KIZ"
"ENSG00000088986",2213.77214336153,-0.0253029940968089,0.169264665979607,-0.149487750147792,0.881168774726852,0.965513922133084,"DYNLL1"
"ENSG00000088992",1.96329179610038,0.330532299626873,1.72369686408701,0.191757789036732,0.847931936748676,NA,"TESC"
"ENSG00000089006",2373.66199328987,0.390162532414827,0.130533259239806,2.9889894321726,0.0027990181254607,0.0242512182552073,"SNX5"
"ENSG00000089009",15668.5735190902,-0.0620765281374719,0.130979985197658,-0.47393903766132,0.635543380282278,0.858094650121359,"RPL6"
"ENSG00000089012",0,NA,NA,NA,NA,NA,"SIRPG"
"ENSG00000089022",509.971177525911,0.15427015070945,0.12969203264499,1.18951139528932,0.234238489562694,0.526041358813395,"MAPKAPK5"
"ENSG00000089041",153.445527748107,-1.63737166793028,0.325047449168099,-5.03733123308872,4.72067467166178e-07,1.450661706573e-05,"P2RX7"
"ENSG00000089048",409.744326054457,0.179134719704579,0.167853293823536,1.06721003576434,0.285877001759558,0.588643172257031,"ESF1"
"ENSG00000089050",346.326193101129,-0.492552689070835,0.152434939147621,-3.23123223471645,0.00123257749533086,0.0124118259087672,"RBBP9"
"ENSG00000089053",2201.70438162701,0.0234533747372784,0.101099176482572,0.231983835608409,0.816550568680192,0.94337160444439,"ANAPC5"
"ENSG00000089057",869.624611449943,-0.298352507725269,0.132999545623024,-2.24325960158484,0.0248800788555686,0.123787383136527,"SLC23A2"
"ENSG00000089060",928.136528403364,0.506251848337057,0.187382527962208,2.70170252180161,0.00689854531689211,0.048302574583602,"SLC8B1"
"ENSG00000089063",2494.64859992677,0.0227910561129399,0.183181586847595,0.124417833173931,0.900984454223415,0.972296175783108,"TMEM230"
"ENSG00000089091",41.1089701965222,-0.209517283896645,0.301480077178069,-0.694962286920516,0.487078936265627,0.761045134606718,"DZANK1"
"ENSG00000089094",525.251663213738,-0.0900869754901893,0.146408081019112,-0.615314228990061,0.538347222468494,0.795216117486021,"KDM2B"
"ENSG00000089101",2.95307392796428,0.311917593775273,1.0664467888692,0.292483035282064,0.769917328969489,NA,"CFAP61"
"ENSG00000089116",0,NA,NA,NA,NA,NA,"LHX5"
"ENSG00000089123",136.698206257705,0.76477757109676,0.164116123891798,4.65997827002652,3.16242767813264e-06,7.81320834997045e-05,"TASP1"
"ENSG00000089127",21.6543153566164,-0.831650361861641,0.630348447878409,-1.31935021758325,0.187052056545599,0.462514840225812,"OAS1"
"ENSG00000089154",2649.7896345854,0.045264341154122,0.167292728296775,0.270569687128444,0.786722012598756,0.930665670147709,"GCN1"
"ENSG00000089157",40855.0847378395,0.060150480956847,0.265900610291259,0.226214151561969,0.821034864519619,0.945379230833242,"RPLP0"
"ENSG00000089159",4130.30607416947,-0.195986707086581,0.163124548981564,-1.20145439978339,0.22957498495221,0.519795656615522,"PXN"
"ENSG00000089163",22.7554947495236,-0.528244397452808,0.418044369614061,-1.26360844888423,0.206370599563066,0.487936052074451,"SIRT4"
"ENSG00000089169",7.5208660302136,0.0463447130444596,0.741332728417649,0.0625154013412856,0.95015239743252,NA,"RPH3A"
"ENSG00000089177",528.749864990782,-0.0474733707489663,0.190604029905038,-0.249068032678104,0.803308156596295,0.937446924652235,"KIF16B"
"ENSG00000089195",181.783160714959,0.190584984938361,0.18081362260621,1.0540410738489,0.291864112550397,0.595009731964348,"TRMT6"
"ENSG00000089199",5.17945328489395,0.28700758995786,0.748970002110763,0.383203051055463,0.701569215965931,NA,"CHGB"
"ENSG00000089220",3804.66467912871,0.136410901857621,0.10063327320342,1.35552484297992,0.175250398995461,0.444435246615249,"PEBP1"
"ENSG00000089225",686.893807913163,-0.328656633673788,0.175515839734424,-1.87251836740823,0.0611349232282472,0.230465168361964,"TBX5"
"ENSG00000089234",545.935138022503,0.0261124578768482,0.14910106187227,0.175132608372822,0.860975436436452,0.960055439907972,"BRAP"
"ENSG00000089248",2029.0728891411,-0.173821690695199,0.074073749807878,-2.34660309685999,0.0189454240930224,0.102694505328856,"ERP29"
"ENSG00000089250",19.0465244438543,0.34658661862493,0.418622715019731,0.827921195362258,0.407715130557223,0.704094871093391,"NOS1"
"ENSG00000089280",2253.6149409066,0.140944187119737,0.185005790069321,0.761836627204618,0.446157516951815,0.733028378632593,"FUS"
"ENSG00000089289",1196.3984614903,0.115149128053447,0.110392915862254,1.04308439680249,0.296909206552484,0.600626063990258,"IGBP1"
"ENSG00000089327",902.054018726143,-0.246092037999044,0.164067531265556,-1.49994356653496,0.13362902140986,0.377837456360669,"FXYD5"
"ENSG00000089335",606.451402754605,-0.266576091329353,0.152470433297579,-1.74837891887585,0.0803984358212078,0.275047280440974,"ZNF302"
"ENSG00000089351",777.372891301367,-0.174517124648056,0.165465996952814,-1.05470083196503,0.291562171176205,0.59476507958821,"GRAMD1A"
"ENSG00000089356",1.39260968956836,1.10654182408543,1.78105096199547,0.62128588552327,0.534411538772015,NA,"FXYD3"
"ENSG00000089472",2913.47126196444,-0.25375500356436,0.196638520433576,-1.29046436580608,0.196889476491826,0.474672257476712,"HEPH"
"ENSG00000089486",476.22035943963,0.0568913164303903,0.183786831791133,0.309550558524483,0.756902759142876,0.919239053138948,"CDIP1"
"ENSG00000089505",27.3116949831154,-0.398883479676117,0.324369113638908,-1.22972090406906,0.218801636077836,0.505067943666946,"CMTM1"
"ENSG00000089558",0.657544880066543,0.77859009610825,2.10821955774305,0.369311674985962,0.711895424326994,NA,"KCNH4"
"ENSG00000089597",9350.1100388868,0.148019400259378,0.11242664328525,1.31658649528316,0.187977267987455,0.463546249704697,"GANAB"
"ENSG00000089639",148.441227208867,-0.15513794876303,0.175055017242938,-0.886223949512587,0.375496860520862,0.675644523296716,"GMIP"
"ENSG00000089682",253.940134995498,-0.168537508657188,0.158203899259093,-1.06531829775681,0.286731915262197,0.589460412195734,"RBM41"
"ENSG00000089685",47.8806245732576,0.214625389264005,0.382467088724403,0.561160412467958,0.574688187422434,0.820375451174119,"BIRC5"
"ENSG00000089692",5.00581953103432,0.107808021253423,0.843464062849598,0.127815784930065,0.898294757958459,NA,"LAG3"
"ENSG00000089693",2411.66658039249,-0.0901459712249895,0.150978936695535,-0.597076474361309,0.550456323903469,0.80438643627152,"MLF2"
"ENSG00000089723",45.6302056068624,-0.656076220666015,0.301494286624449,-2.17608176928157,0.0295491468510655,0.140069430065536,"OTUB2"
"ENSG00000089737",233.257766565931,0.0332074419411027,0.480262388920928,0.0691443733824638,0.944874700672339,0.985743391719074,"DDX24"
"ENSG00000089775",291.683741948264,0.00862484576409616,0.137724196332845,0.0626240413358599,0.950065884771299,0.988102446426406,"ZBTB25"
"ENSG00000089818",475.263598174997,-0.0690504905660771,0.115665875339932,-0.59698238882595,0.550519138714817,0.804400613201728,"NECAP1"
"ENSG00000089820",28.6736806266543,-0.355142004030301,0.50615642362934,-0.701644763260719,0.482900728393404,0.757878915183223,"ARHGAP4"
"ENSG00000089847",56.5129254467418,-0.0453070219766826,0.342863809686578,-0.132142911257094,0.894871255215544,0.969651939632211,"ANKRD24"
"ENSG00000089876",585.350049966042,-0.0436665472349514,0.155244470942168,-0.281276022069849,0.77849869983138,0.927917516022473,"DHX32"
"ENSG00000089902",486.06518231867,-0.165086455507523,0.150675461327424,-1.0956426086447,0.273235207488912,0.573201433934552,"RCOR1"
"ENSG00000089916",1179.31325070974,0.0597876857142646,0.134082631169955,0.44590179348794,0.655668186679894,0.869459301923386,"GPATCH2L"
"ENSG00000090006",28446.4544268015,-0.194344165485505,0.10307751290407,-1.88541768238405,0.0593734685678419,0.226150550691013,"LTBP4"
"ENSG00000090013",731.218837127637,-0.229406242958202,0.159632062801625,-1.43709377008606,0.15069135118044,0.407030589197032,"BLVRB"
"ENSG00000090020",1131.65886878576,-0.247758980399965,0.125616779669564,-1.97233985023097,0.0485708233412261,0.196949161848158,"SLC9A1"
"ENSG00000090054",1652.16680148291,-0.049491550961726,0.100358242841407,-0.493148839203331,0.621907424080222,0.849271993503525,"SPTLC1"
"ENSG00000090060",3395.70751287681,0.093009508122684,0.115083919705877,0.808188566746692,0.418982038480932,0.712975614920642,"PAPOLA"
"ENSG00000090061",809.148074356869,0.217510445437817,0.137007136312769,1.58758478785565,0.112380260300902,0.340945320964977,"CCNK"
"ENSG00000090097",933.243747012441,-0.305533829598916,0.126284630431344,-2.41940629319119,0.015545865567886,0.0896580860722137,"PCBP4"
"ENSG00000090104",0.131518177229899,0.894699722854172,3.5338115409304,0.253182636507722,0.800127083554548,NA,"RGS1"
"ENSG00000090238",990.248180404083,0.423108913989575,0.123256069971678,3.43276330396383,0.000597463438016199,0.00686018481330958,"YPEL3"
"ENSG00000090263",389.0512225864,-0.130702463865217,0.122342112087997,-1.06833584637812,0.285369044286989,0.587935542882118,"MRPS33"
"ENSG00000090266",584.232421475536,0.11158129348807,0.165442404544084,0.67444192313064,0.500030397132149,0.771123963932634,"NDUFB2"
"ENSG00000090273",1110.66908487231,0.236140970887984,0.10358916078961,2.27959150443923,0.0226319272948652,0.115797479351599,"NUDC"
"ENSG00000090316",1241.09355545973,-0.0326849552757256,0.101619429111352,-0.321640807880453,0.747724825048067,0.915661411916918,"MAEA"
"ENSG00000090339",304.371293672149,0.345511215377816,0.335546512055678,1.02969693608523,0.303152294325762,0.606377333922326,"ICAM1"
"ENSG00000090372",1293.53950503978,0.134536682422732,0.111694536864081,1.20450548612282,0.22839426290791,0.518284553751917,"STRN4"
"ENSG00000090376",646.76078551557,0.835277479544449,0.264259856800094,3.1608186338204,0.00157326425550743,0.0151571801206489,"IRAK3"
"ENSG00000090382",0.953303958757851,2.55043525429677,2.11464603163871,1.20608140376116,0.227786104395547,NA,"LYZ"
"ENSG00000090402",0,NA,NA,NA,NA,NA,"SI"
"ENSG00000090432",732.076565137105,0.211578809261748,0.154975409941807,1.36524116529967,0.172177263977116,0.440101776849034,"MUL1"
"ENSG00000090447",143.925692735752,-0.211989981482499,0.180105458452252,-1.17703251919319,0.239182526956655,0.531908853032309,"TFAP4"
"ENSG00000090470",574.380376456146,0.144033994638133,0.233419634395495,0.617060321472737,0.537194938982256,0.794470142596811,"PDCD7"
"ENSG00000090487",1923.70453601712,0.0857883657336835,0.0956615664620421,0.896790308861644,0.36983082018622,0.670616878210709,"SPG21"
"ENSG00000090512",0.12262360047132,-0.5479727975451,3.5338115409304,-0.155065653954152,0.876769558794206,NA,"FETUB"
"ENSG00000090520",874.606198356935,0.107730219713128,0.218101210514135,0.493945996260972,0.621344319243905,0.849130211196331,"DNAJB11"
"ENSG00000090530",95.8499352572012,-0.343264618433762,0.263617437820393,-1.30213168473185,0.192871373492876,0.46923499617558,"P3H2"
"ENSG00000090534",20.2917379540969,-0.417280835152152,0.671151257762172,-0.621738885722269,0.534113577837959,0.791579424244631,"THPO"
"ENSG00000090539",251.074706274481,0.0357037581849216,0.263734249785398,0.135377783560436,0.892313188567461,0.968334998628131,"CHRD"
"ENSG00000090554",220.37585898261,-0.318787377666389,0.187454743032614,-1.70060982458537,0.0890162780828312,0.293733040851594,"FLT3LG"
"ENSG00000090565",1000.3221119799,0.477730420063562,0.140607223217361,3.39762360092305,0.000679738738150653,0.00760875328107291,"RAB11FIP3"
"ENSG00000090581",1334.43510991228,-0.177904874250023,0.116980468009389,-1.52080836465576,0.128307934723454,0.369153433014192,"GNPTG"
"ENSG00000090612",489.14171922441,-0.217761206696668,0.222430511185989,-0.979007805788763,0.327576122659815,0.633660762728635,"ZNF268"
"ENSG00000090615",2339.56740762465,0.0957156251748176,0.135911987093049,0.704247117726916,0.481278892774023,0.75709652516036,"GOLGA3"
"ENSG00000090621",4197.79224107626,-0.0464802452117363,0.178811814621953,-0.259939452602759,0.794910478212397,0.933794500298812,"PABPC4"
"ENSG00000090659",1.82286155136358,0.178787047412352,1.39667501940815,0.128009053593666,0.89814180825793,NA,"CD209"
"ENSG00000090661",182.36441451897,-0.361083142351758,0.85766659873723,-0.421006417742503,0.673750395515617,0.87928443482527,"CERS4"
"ENSG00000090674",582.824766152159,0.250180066512366,0.141672391112287,1.76590558363681,0.0774116902937194,0.268345170404756,"MCOLN1"
"ENSG00000090686",1803.68210401404,0.188846813728245,0.125119981648214,1.50932577866902,0.13121555006188,0.373685503137866,"USP48"
"ENSG00000090776",545.148599284681,-0.606628971126745,0.262426118511994,-2.31161812157436,0.020798737099235,0.109411904608515,"EFNB1"
"ENSG00000090857",1700.49673463748,-0.0142537565062054,0.241449074809012,-0.0590342146371043,0.95292485628337,0.988888169262946,"PDPR"
"ENSG00000090861",2946.35035516102,-0.573501232058867,0.147915851400981,-3.87721279786424,0.000105659939492923,0.00167037555701495,"AARS1"
"ENSG00000090863",5851.52626460329,-0.126525012383343,0.122699015681484,-1.03118196735817,0.30245549529717,0.605590755721265,"GLG1"
"ENSG00000090889",29.7593899495166,-0.404684469103469,0.391669961239596,-1.033228251211,0.30149709490424,0.604573619543698,"KIF4A"
"ENSG00000090905",2951.93555869884,0.0717657456261636,0.0929110602515351,0.772413375026336,0.439869634660004,0.728258616140738,"TNRC6A"
"ENSG00000090924",1209.436834398,0.140984745020176,0.267468783492075,0.527107287734582,0.598119086160081,0.835805104483509,"PLEKHG2"
"ENSG00000090932",2.3151094453517,-0.907566405504403,1.0844155828846,-0.836917524820355,0.402638928921361,NA,"DLL3"
"ENSG00000090971",311.774497862791,0.181810921431888,0.162764636038223,1.11701734392226,0.263986909508692,0.562818535921164,"NAT14"
"ENSG00000090975",562.178387267664,0.251437052759084,0.278901206791317,0.901527302989467,0.367308023774514,0.668061907618769,"PITPNM2"
"ENSG00000090989",1453.86983634609,-0.00439006099525166,0.126972480632927,-0.0345749013752294,0.972418715331585,0.992239308962486,"EXOC1"
"ENSG00000091009",590.623583127401,0.153589547293248,0.148604561950138,1.03354530491993,0.301348780300377,0.604493679158836,"RBM27"
"ENSG00000091010",0.245348050780833,0.17336571469788,3.5338115409304,0.0490591285612915,0.960872174846211,NA,"POU4F3"
"ENSG00000091039",4906.21193271193,-0.233189411169488,0.22865737488094,-1.01982020606555,0.307813738337565,0.610988082191668,"OSBPL8"
"ENSG00000091073",177.56439402747,-0.0415744848570121,0.195392185897138,-0.212774552196772,0.831502813641077,0.949858202501404,"DTX2"
"ENSG00000091106",9.15258760976931,0.0397837961147738,0.733292920085371,0.0542536209270125,0.95673310023334,NA,"NLRC4"
"ENSG00000091127",175.909674955818,0.565565905758912,0.304393372307272,1.85800992141181,0.0631676054031274,0.235145520388599,"PUS7"
"ENSG00000091128",10.3133718357678,1.53351870311939,0.647562091068502,2.36814156398349,0.0178776938956406,0.099033531108075,"LAMB4"
"ENSG00000091129",194.460233358413,-0.202810355929838,0.948836985071992,-0.213746258968236,0.83074493543631,0.949843880959,"NRCAM"
"ENSG00000091136",31518.6136485942,0.833875313580573,0.134476981514544,6.20087768322187,5.6149141138365e-10,3.36118080055549e-08,"LAMB1"
"ENSG00000091137",11.1222751239544,0.279197831214508,0.655379333156937,0.426009514016292,0.670100913410883,0.877533794518618,"SLC26A4"
"ENSG00000091138",0,NA,NA,NA,NA,NA,"SLC26A3"
"ENSG00000091140",857.123591984575,0.029577903976071,0.0971896032776819,0.304331975628746,0.760874986712242,0.920557689997691,"DLD"
"ENSG00000091157",535.734026367892,0.132021161679082,0.192923945479977,0.684317135183117,0.493774929068803,0.765795549818211,"WDR7"
"ENSG00000091164",1234.62572953381,-0.319828096813595,0.0849167916290147,-3.76637047488632,0.000165637952856769,0.00242375535846935,"TXNL1"
"ENSG00000091181",1.6957295994305,-0.373107900050387,1.32049048278108,-0.282552509779991,0.777519889029791,NA,"IL5RA"
"ENSG00000091262",53.4209603979305,-1.22792953775986,0.351812364186987,-3.49029671142319,0.000482484535310736,0.00582249265918813,"ABCC6"
"ENSG00000091317",2266.21918474758,0.638283531455494,0.109233138663579,5.84331402781811,5.11724209656932e-09,2.51625427118644e-07,"CMTM6"
"ENSG00000091409",329.17347446293,0.561735980959236,0.459867067321891,1.22151817530791,0.22188988828382,0.509195977421445,"ITGA6"
"ENSG00000091428",40.6205526174365,-0.860648240780611,0.496311407227207,-1.73408917918869,0.0829022611737757,0.280696343723862,"RAPGEF4"
"ENSG00000091436",4825.63578235643,-0.0744025859549658,0.107331094507899,-0.69320625393874,0.488180124016631,0.761677851604297,"MAP3K20"
"ENSG00000091482",0.186293186425353,0.894699722854172,3.5338115409304,0.253182636507722,0.800127083554548,NA,"SMPX"
"ENSG00000091483",952.492137678627,0.376201964161182,0.147578868938599,2.54915874384227,0.0107983135227314,0.0684842790208406,"FH"
"ENSG00000091490",1649.45745116759,-0.533293882707463,0.291418239883369,-1.82999486552694,0.0672507066135839,0.24548371936918,"SEL1L3"
"ENSG00000091513",34.0504530801864,-0.0306991404618113,0.527135359458418,-0.058237680153636,0.953559307218653,0.988896376788053,"TF"
"ENSG00000091527",4909.37066465247,0.730988748285812,0.111041685845241,6.58301198078524,4.61011978332473e-11,3.34862396632781e-09,"CDV3"
"ENSG00000091536",54.1555982756768,-0.0459396769461641,0.313128043920379,-0.146712112945864,0.883359257319918,0.966741197949588,"MYO15A"
"ENSG00000091542",1626.96543697862,-0.0203668480623996,0.103402334509042,-0.196967004266413,0.843853358719088,0.955179428063401,"ALKBH5"
"ENSG00000091583",1.94426281218993,1.14384488627093,1.26644334686332,0.903194674364201,0.366422583871452,NA,"APOH"
"ENSG00000091592",1551.91364572056,-0.543277971220066,0.150627495291171,-3.60676495463116,0.000310038263730638,0.00405136281639388,"NLRP1"
"ENSG00000091622",33.4558855108443,-0.383498774973499,0.410786346244182,-0.93357235088222,0.350524533206778,0.653875227202447,"PITPNM3"
"ENSG00000091640",790.3896508201,0.143345723919734,0.174917332881059,0.819505543325472,0.412498040571732,0.707383135309643,"SPAG7"
"ENSG00000091651",80.7968609167202,-0.230096699067407,0.216404277384687,-1.06327241701595,0.28765843006481,0.590094124549815,"ORC6"
"ENSG00000091656",859.242780536422,-0.222769509880474,0.247781385478796,-0.899056680347516,0.368622470669105,0.669318704985444,"ZFHX4"
"ENSG00000091664",0,NA,NA,NA,NA,NA,"SLC17A6"
"ENSG00000091704",4.72746442165928,-0.477108922730128,1.04142009162634,-0.458133011420057,0.646856883479807,NA,"CPA1"
"ENSG00000091732",254.604674533245,-0.0403371849338265,0.140011205383788,-0.28809969047304,0.773270429551151,0.925756744263946,"ZC3HC1"
"ENSG00000091831",36.5958001379894,-1.08338427008639,0.512555682916598,-2.11369087534374,0.0345416783568004,0.15546665121507,"ESR1"
"ENSG00000091844",88.0188526019801,-0.705264847160288,0.408655551929343,-1.72581736337753,0.0843802750619734,0.283670711614863,"RGS17"
"ENSG00000091879",8.29748769896252,-0.177389480645811,0.6589624212488,-0.269195139094032,0.787779520697981,NA,"ANGPT2"
"ENSG00000091947",416.558216562487,-0.114418041181986,0.141814691280092,-0.806813738049211,0.419773802968238,0.71327011706348,"TMEM101"
"ENSG00000091972",55.1629029824594,-0.519097063011283,0.540116426692811,-0.961083643002246,0.336510113364816,0.641582854985852,"CD200"
"ENSG00000091986",176695.692825128,0.103669297915527,0.325838861351921,0.318161245363422,0.750362628205696,0.916313948725246,"CCDC80"
"ENSG00000092009",1.83136458744957,-0.366795953634964,1.37770137314232,-0.266237633775714,0.790056201041635,NA,"CMA1"
"ENSG00000092010",1472.20582675604,-0.105328506615059,0.0966266242116761,-1.09005677756391,0.275688134234027,0.576369905078392,"PSME1"
"ENSG00000092020",399.12989572635,0.087248209480235,0.218857534809008,0.398652984720744,0.690148914822104,0.887820038646119,"PPP2R3C"
"ENSG00000092036",448.235268919093,0.161688356758309,0.172822972044721,0.935572133989626,0.349493527524462,0.653209226791126,"HAUS4"
"ENSG00000092051",0.792638806919197,-3.03181476776627,2.61723743342304,-1.15840264587726,0.246699759918643,NA,"JPH4"
"ENSG00000092054",0,NA,NA,NA,NA,NA,"MYH7"
"ENSG00000092067",0.0897385035327833,0.894699722854172,3.5338115409304,0.253182636507722,0.800127083554548,NA,"CEBPE"
"ENSG00000092068",1865.19707622379,0.794942913099298,0.315749121643858,2.51764093265138,0.0118143693890284,0.0733745764531192,"SLC7A8"
"ENSG00000092094",303.991880923453,-0.366860165625297,0.114868519463773,-3.19373982826511,0.00140442626938002,0.0138476795896878,"OSGEP"
"ENSG00000092096",396.084673231283,-0.222618731686815,0.213473705936188,-1.04283912021165,0.297022809624539,0.600626063990258,"SLC22A17"
"ENSG00000092098",658.082867690714,-0.0910942226247497,0.12067488902433,-0.754873059020453,0.450325152115604,0.73524950720039,"RNF31"
"ENSG00000092108",1085.93841859322,0.0617084996904993,0.118911792718741,0.518943481379148,0.603800154930988,0.83956604355764,"SCFD1"
"ENSG00000092140",327.696920330048,0.108365978144423,0.153555599382927,0.705711667825195,0.480367463494292,0.756491776967157,"G2E3"
"ENSG00000092148",6289.3262509226,-0.0781437063059186,0.20156100641985,-0.387692578509684,0.698243548566805,0.891569842110416,"HECTD1"
"ENSG00000092199",5094.63360956799,0.0321327418263549,0.0874243424022785,0.367549139557697,0.713209444680445,0.899005995812347,"HNRNPC"
"ENSG00000092200",5.31544125502255,-0.497285351066787,0.711577728382335,-0.698848953855386,0.484646431332642,NA,"RPGRIP1"
"ENSG00000092201",2465.23661258565,-0.0210114853386109,0.0729408799276192,-0.288061857211772,0.77329938915895,0.925756744263946,"SUPT16H"
"ENSG00000092203",1563.31672559432,-0.0207021462372235,0.131493767766111,-0.157438231400036,0.87489948483986,0.96407115637443,"TOX4"
"ENSG00000092208",82.6524778772458,-0.0347684828879567,0.236401374738838,-0.147073945430169,0.883073654753869,0.966741197949588,"GEMIN2"
"ENSG00000092295",15.1300381904957,-0.353542611181925,0.587263463543697,-0.602017038568275,0.547162795754418,0.801506967956346,"TGM1"
"ENSG00000092330",755.873741187407,-0.137935878445805,0.103570317097354,-1.33180898071548,0.182922966111813,0.455802619572788,"TINF2"
"ENSG00000092345",0.605462867063329,-1.56179845716135,2.94606683977344,-0.530130014728875,0.596021790076143,NA,"DAZL"
"ENSG00000092377",0.0897385035327833,0.894699722854172,3.5338115409304,0.253182636507722,0.800127083554548,NA,"TBL1Y"
"ENSG00000092421",51.1886555963312,0.0562795605348266,0.45823410365449,0.122818358751538,0.902250936143473,0.972341165340333,"SEMA6A"
"ENSG00000092439",2020.71647368619,0.180980073097429,0.142177602663528,1.27291549236295,0.203048031133357,0.483814919169473,"TRPM7"
"ENSG00000092445",480.17795580513,-0.41742819021495,0.197041577038676,-2.11847771667507,0.0341346301441771,0.154490546666736,"TYRO3"
"ENSG00000092470",93.0556484839063,-0.361993177594534,0.216314783351999,-1.67345556316176,0.0942376474521189,0.305480298291722,"WDR76"
"ENSG00000092529",215.415693082886,0.620385372729003,0.243479841228428,2.547994813858,0.0108344081719846,0.0686269810810147,"CAPN3"
"ENSG00000092531",1211.60530520596,0.0665967705367694,0.194746495294712,0.3419664648444,0.732376129650352,0.907468366657203,"SNAP23"
"ENSG00000092607",2.87201857322109,-0.232915247730592,1.03787273005775,-0.224416001100282,0.822433621111066,NA,"TBX15"
"ENSG00000092621",1241.44615445827,-1.4161867848077,0.280038564898938,-5.05711342049899,4.2565010677086e-07,1.31829670082713e-05,"PHGDH"
"ENSG00000092758",4.71661767948467,0.114897166077475,0.776569873851808,0.147954704330187,0.882378515424122,NA,"COL9A3"
"ENSG00000092820",1597.10373047859,0.0588212892665,0.197541070128241,0.297767392007717,0.765880703616556,0.922294570708787,"EZR"
"ENSG00000092841",12461.7673228204,0.616389015272374,0.175027842090753,3.52166265612058,0.000428849488495415,0.00529765538602207,"MYL6"
"ENSG00000092847",1013.08583834465,-0.411544488854285,0.107785172704218,-3.81819204375762,0.000134433261307979,0.0020399649176035,"AGO1"
"ENSG00000092850",3.06494565213961,0.784938095452721,1.08288716239878,0.724856774286575,0.468539901428487,NA,"TEKT2"
"ENSG00000092853",42.2073826626321,-1.41285794640496,0.437801199623094,-3.2271678278207,0.00125022107257769,0.0125560995651121,"CLSPN"
"ENSG00000092871",439.842901906707,0.149150762204809,0.164121493338441,0.908782629081006,0.363464877677589,0.664896191862191,"RFFL"
"ENSG00000092929",48.6649936019346,0.731105649841506,0.508863239303831,1.43674290727253,0.150791058271579,0.407227278445624,"UNC13D"
"ENSG00000092931",414.749451178379,-0.226724867453945,0.224963301746233,-1.00783045809711,0.313535861168235,0.617565110198354,"MFSD11"
"ENSG00000092964",3768.19451959517,-0.260640862893953,0.143539829112291,-1.81580864702057,0.0693997303976643,0.250371347516109,"DPYSL2"
"ENSG00000092969",216.673053855209,-1.83722584626783,0.32536242630916,-5.64670563564733,1.6355151151408e-08,7.32836580438089e-07,"TGFB2"
"ENSG00000092978",269.435803150646,-0.107410263929305,0.16374989198492,-0.655940975760743,0.511862102263577,0.778484789996171,"GPATCH2"
"ENSG00000093000",1415.97086669923,0.311449519152315,0.132093469217396,2.35779649817313,0.0183837678012639,0.100877595416718,"NUP50"
"ENSG00000093009",10.8609152935881,0.130510309664533,0.876587008046912,0.148884604113992,0.881644689942981,0.965688147805037,"CDC45"
"ENSG00000093010",2860.98771563464,0.256682450783613,0.124553532830988,2.06082031516452,0.039320185618162,0.169821618924486,"COMT"
